Subject ID,Recording ID,ROI,Extraction Method,Signal,Number of Windows,MAE (bpm),RMSE (bpm),Pearson r,Pearson p,Bias (bpm),SD (bpm),LoA Lower (bpm),LoA Upper (bpm),Mean rPPG (bpm),Median rPPG (bpm),Mean Ground Truth (bpm),Median Ground Truth (bpm),Mean Error (bpm),Median Error (bpm),Median Absolute Error (bpm)
s34,vid_s34_T1.avi,bbox_forehead,Best_ICA_2,,33,13.07,15.74,-0.096,0.596,9.89,12.43,-14.48,34.25,81.76,80.42,71.88,69.77,9.89,12.11,12.77
s34,vid_s34_T1.avi,bbox_forehead,ICA_3,,33,14.73,17.5,-0.088,0.626,10.84,13.95,-16.51,38.19,82.72,82.04,71.88,69.77,10.84,12.17,12.96
s34,vid_s34_T1.avi,bbox_forehead,CHROM,,33,15.35,17.35,-0.081,0.654,12.97,11.7,-9.97,35.91,84.85,83.69,71.88,69.77,12.97,12.91,14.6
s34,vid_s34_T1.avi,bbox_forehead,POS,,33,12.01,14.17,-0.046,0.801,9.46,10.71,-11.52,30.45,81.34,81.0,71.88,69.77,9.46,9.53,10.1
s34,vid_s34_T1.avi,mesh_forehead,R,,33,11.07,13.82,0.022,0.902,7.17,12.0,-16.34,30.68,79.04,77.01,71.88,69.77,7.17,8.07,8.17
s34,vid_s34_T1.avi,mesh_forehead,G,,33,8.14,10.8,-0.096,0.596,3.62,10.33,-16.63,23.87,75.5,76.22,71.88,69.77,3.62,4.99,6.91
s34,vid_s34_T1.avi,mesh_forehead,B,,33,10.64,13.47,-0.075,0.677,6.95,11.71,-16.0,29.91,78.83,78.05,71.88,69.77,6.95,8.74,8.98
s34,vid_s34_T1.avi,mesh_forehead,GREY_W,,33,8.96,11.68,-0.071,0.694,4.83,10.79,-16.32,25.99,76.71,76.78,71.88,69.77,4.83,5.73,7.0
s34,vid_s34_T1.avi,mesh_forehead,GREY_A,,33,9.79,12.62,-0.086,0.634,5.85,11.36,-16.42,28.12,77.72,77.63,71.88,69.77,5.85,6.36,6.95
s34,vid_s34_T1.avi,mesh_forehead,PCA_1,,33,9.88,12.68,-0.074,0.682,5.93,11.38,-16.36,28.23,77.81,77.66,71.88,69.77,5.93,6.53,7.04
s34,vid_s34_T1.avi,mesh_forehead,PCA_2,,33,11.85,14.0,0.02,0.91,7.76,11.83,-15.42,30.95,79.64,78.26,71.88,69.77,7.76,10.1,10.18
s34,vid_s34_T1.avi,mesh_forehead,PCA_3,,33,6.79,9.65,0.034,0.85,2.34,9.51,-16.3,20.98,74.21,73.63,71.88,69.77,2.34,4.43,5.07
s34,vid_s34_T1.avi,mesh_forehead,ZCA_1,,33,7.45,9.81,0.198,0.269,2.82,9.54,-15.88,21.52,74.7,73.62,71.88,69.77,2.82,4.16,5.88
s34,vid_s34_T1.avi,mesh_forehead,ZCA_2,,33,6.72,9.58,-0.042,0.816,1.79,9.56,-16.94,20.53,73.67,73.42,71.88,69.77,1.79,3.52,5.06
s34,vid_s34_T1.avi,mesh_forehead,ZCA_3,,33,10.24,12.68,-0.139,0.44,6.04,11.32,-16.15,28.24,77.92,77.48,71.88,69.77,6.04,9.23,10.52
s34,vid_s34_T1.avi,mesh_forehead,ICA_1,,33,7.53,9.92,0.106,0.557,3.42,9.46,-15.13,21.96,75.29,74.85,71.88,69.77,3.42,4.17,5.92
s34,vid_s34_T1.avi,mesh_forehead,Best_ICA_2,,33,6.99,9.44,0.129,0.474,2.15,9.34,-16.16,20.45,74.02,73.39,71.88,69.77,2.15,4.01,5.87
s34,vid_s34_T1.avi,mesh_forehead,ICA_3,,33,6.89,9.44,0.075,0.677,1.74,9.42,-16.72,20.21,73.62,73.15,71.88,69.77,1.74,4.37,5.27
s34,vid_s34_T1.avi,mesh_forehead,CHROM,,33,7.1,9.72,-0.006,0.972,3.03,9.38,-15.35,21.42,74.91,74.63,71.88,69.77,3.03,5.21,5.82
s34,vid_s34_T1.avi,mesh_forehead,POS,,33,6.83,9.61,0.015,0.934,2.57,9.41,-15.87,21.01,74.44,73.84,71.88,69.77,2.57,4.72,5.3
